record_id,comparison_group_id,metric_number,mapped_v4_metric_number,initiative_mapping_status,tracking_id_normalized,group_tracking_ids,wmp_category,wmp_initiative,wmp_activity,expense_type,hftd_tier,unit_canonical,actual_value_canonical,primary_driver_targeted,secondary_drivers_targeted,year_initiated,most_recent_proceeding,memorandum_account,current_compliance_status,associated_rules,other_spend_category,comments,blank_meaning,utility_id,reporting_year,schema_version,source_revision,source_file,source_sheet,source_row,source_value_cell,guideline_url
T11R-683fdd71ba82fc74,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.551,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,0,Equipment failure,NA,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,HFTD Tier 3 Distribution Pole Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,57,P57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-1cb9718c7ad69126,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.551,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,0,Equipment failure,NA,2009,2019 GRC,NA,Exceeds,G.O. 95,NA,HFTD Tier 3 Distribution Pole Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,57,Q57,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-24fb7d48a62433dc,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.552,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,73385.93655581296,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,58,N58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-d2931053d18beedc,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.552,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,73296.01658453917,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,58,O58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-62896ad46e2adc83,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.552,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,32879,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,58,P58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-9acf928828981923,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.552,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,32838.71327921581,Equipment failure,NA,2019,NA,WMPMA,Exceeds,G.O. 95,NA,Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,58,Q58,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-39f4a4e32ca0165c,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.555,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Exceeds,G.O. 95,NA,Transmission 69kV Tier 3 Visual Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,59,N59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-9a8fd6e261c95dc9,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.555,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Exceeds,G.O. 95,NA,Transmission 69kV Tier 3 Visual Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,59,O59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-6e681ba180d642ec,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.555,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Exceeds,G.O. 95,NA,Transmission 69kV Tier 3 Visual Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,59,P59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-bfa2257b22add436,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.555,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,0,Equipment failure,NA,2010,NA,NA,Exceeds,G.O. 95,NA,Transmission 69kV Tier 3 Visual Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,59,Q59,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-ab907a4078520908,T11-e859c30695f57d,,3110000056,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,60,N60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-b48e29e7d276b6bd,T11-e859c30695f57d,,3110000057,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,CAPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,60,O60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-f84c6cad46aecc73,T11-e859c30695f57d,,3110000058,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,60,P60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-14d0eabd53935b90,T11-e859c30695f57d,,3110000059,component_of_v4_tracking_id_group,WMP.1190,WMP.1190;WMP.1509;WMP.478;WMP.479;WMP.481;WMP.482;WMP.483;WMP.484;WMP.488;WMP.489;WMP.492;WMP.551;WMP.552;WMP.555,"Grid Design, Operations, and Maintenance",Asset Inspections,,OPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,NA,NA,NA,NA,NA,NA,Transmission Wood Pole Intrusive Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,60,Q60,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-6548872bfbbcb8e3,T11-feb6526329bf44,,3110000064,component_of_v4_tracking_id_group,WMP.491,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Detailed Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,61,N61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-7e381a4bf7a92b1d,T11-feb6526329bf44,,3110000065,component_of_v4_tracking_id_group,WMP.491,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Detailed Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,61,O61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-beaaa905aa5f036f,T11-feb6526329bf44,,3110000066,component_of_v4_tracking_id_group,WMP.491,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Detailed Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,61,P61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-eb4e8533de4ea286,T11-feb6526329bf44,,3110000067,component_of_v4_tracking_id_group,WMP.491,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Detailed Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,61,Q61,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-91d9dd5082691bef,T11-feb6526329bf44,,3110000064,component_of_v4_tracking_id_group,WMP.1191,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Transmission Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,62,N62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-3199695856346ef4,T11-feb6526329bf44,,3110000065,component_of_v4_tracking_id_group,WMP.1191,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Transmission Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,62,O62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-85bec0e794c0de3a,T11-feb6526329bf44,,3110000066,component_of_v4_tracking_id_group,WMP.1191,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Transmission Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,62,P62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-6201b6ddda25a26c,T11-feb6526329bf44,,3110000067,component_of_v4_tracking_id_group,WMP.1191,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Transmission Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,62,Q62,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-320ea0a3f435763a,T11-feb6526329bf44,,3110000064,component_of_v4_tracking_id_group,WMP.1192,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,63,N63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-64289d52ee463d7f,T11-feb6526329bf44,,3110000065,component_of_v4_tracking_id_group,WMP.1192,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,63,O63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-790d3569f74a1803,T11-feb6526329bf44,,3110000066,component_of_v4_tracking_id_group,WMP.1192,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,63,P63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-2a52db15c1ab9492,T11-feb6526329bf44,,3110000067,component_of_v4_tracking_id_group,WMP.1192,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Distribution Drone Assessments,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,63,Q63,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-53f7a482a6dc4576,T11-feb6526329bf44,,3110000064,component_of_v4_tracking_id_group,WMP.1193,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Wood Pole Intrusive (Transmission & Distribution),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,64,N64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-eac332cacb66d633,T11-feb6526329bf44,,3110000065,component_of_v4_tracking_id_group,WMP.1193,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Wood Pole Intrusive (Transmission & Distribution),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,64,O64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-4782b32a0f679857,T11-feb6526329bf44,,3110000066,component_of_v4_tracking_id_group,WMP.1193,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Wood Pole Intrusive (Transmission & Distribution),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,64,P64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-757ba1040781d609,T11-feb6526329bf44,,3110000067,component_of_v4_tracking_id_group,WMP.1193,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Wood Pole Intrusive (Transmission & Distribution),,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,64,Q64,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-b27f8f15ae2e9d65,T11-feb6526329bf44,,3110000064,component_of_v4_tracking_id_group,WMP.1194,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Substation Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,65,N65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-10174061a16b2e8b,T11-feb6526329bf44,,3110000065,component_of_v4_tracking_id_group,WMP.1194,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,CAPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Substation Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,65,O65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-a9f58b49df0b0c32,T11-feb6526329bf44,,3110000066,component_of_v4_tracking_id_group,WMP.1194,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,Territory,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Substation Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,65,P65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-819f3629db095ac7,T11-feb6526329bf44,,3110000067,component_of_v4_tracking_id_group,WMP.1194,WMP.1191;WMP.1192;WMP.1193;WMP.1194;WMP.491,"Grid Design, Operations, and Maintenance",Quality Assurance and Quality Control (Asset Management),,OPEX,HFTD,$ Thousands,0,Equipment ignition likelihood,NA,2023,NA,NA,NA,NA,NA,QA/QC of Substation Inspections,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,65,Q65,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-14bafce347a65ade,T11-8d804760da0ea0,,3110000068,component_of_v4_tracking_id_group,WMP.1203,WMP.1203,"Grid Design, Operations, and Maintenance",Work Orders (Asset Management),,CAPEX,Territory,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,66,N66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-8ad52e9694988799,T11-8d804760da0ea0,,3110000069,component_of_v4_tracking_id_group,WMP.1203,WMP.1203,"Grid Design, Operations, and Maintenance",Work Orders (Asset Management),,CAPEX,HFTD,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,66,O66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-7bbedb610ab63d7d,T11-8d804760da0ea0,,3110000070,component_of_v4_tracking_id_group,WMP.1203,WMP.1203,"Grid Design, Operations, and Maintenance",Work Orders (Asset Management),,OPEX,Territory,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,66,P66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-b703eb2e56c075c4,T11-8d804760da0ea0,,3110000071,component_of_v4_tracking_id_group,WMP.1203,WMP.1203,"Grid Design, Operations, and Maintenance",Work Orders (Asset Management),,OPEX,HFTD,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,66,Q66,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
T11R-06a5236119323c07,T11-95a471ac8da98f,,3110000072,component_of_v4_tracking_id_group,WMP.1204,WMP.1204,"Grid Design, Operations, and Maintenance",Grid Operations and Procedures,Equipment Settings to Reduce Wildfire Risk,CAPEX,Territory,$ Thousands,0,NA,NA,NA,NA,NA,NA,NA,NA,,,SDG&E,2024,v3.2,Petition amendment R0,TN16400_20250728T143441_SDGE_2025_Petition_to_Amend_Tables_1_11_and_12_R0xlsx.xlsx,Table 11,67,N67,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=56226&shareable=true
