record_id,metric_number,legacy_metric_number_mapped,v3_1_to_v3_2_domain_status,v3_2_to_v4_label_status,metric_type,ignition_driver,line_type,hftd_tier,unit_canonical,unit_crosswalk_status,ignition_driver_tracked,actual_value,comments,blank_meaning,utility_id,reporting_year,reporting_quarter,schema_version,source_revision,source_report_quarter,source_file,source_sheet,source_row,source_value_cell,guideline_url
T6R-bbabe3584a7f159e,1060000138,4.o.d.0,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,148,N148,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ed9e522739689d5b,1060000138,4.o.d.0,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,148,O148,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d2fe65492ea1a0c5,1060000138,4.o.d.0,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,148,P148,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-0c147778f5577c8e,1060000139,4.o.d.2,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,149,M149,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d64e896df2fcbade,1060000139,4.o.d.2,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,149,N149,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-fe25f1af54d81424,1060000139,4.o.d.2,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,149,O149,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-877e4c1be250385c,1060000139,4.o.d.2,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,149,P149,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ac44716849b974cb,1060000140,4.o.d.3,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,150,M150,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-97c3d95804466c25,1060000140,4.o.d.3,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,150,N150,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-1ae37c8e2e8cea2d,1060000140,4.o.d.3,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,150,O150,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-9845c7e0b2c02738,1060000140,4.o.d.3,exact,exact,4. Equipment / facility failure or damage,Switch,Distribution,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,150,P150,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-5c4db02a2eda3932,1060000141,4.o.t.0,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,151,M151,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d2ef27697a905307,1060000141,4.o.t.0,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,151,N151,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-10fd310f7d6a7663,1060000141,4.o.t.0,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,151,O151,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-564b0c0aad47bb52,1060000141,4.o.t.0,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,Non-HFTD,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,151,P151,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c85b850e9fb92828,1060000142,4.o.t.2,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,152,M152,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-8b287669eac4d677,1060000142,4.o.t.2,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,152,N152,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-06176edc51d68f60,1060000142,4.o.t.2,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,152,O152,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-2f2c0418eacc159e,1060000142,4.o.t.2,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 2,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,152,P152,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-cd45219a7936416d,1060000143,4.o.t.3,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,153,M153,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-dbbf80390bf7daff,1060000143,4.o.t.3,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,153,N153,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-e474cedc99acf977,1060000143,4.o.t.3,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,153,O153,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-5537b3faba525da8,1060000143,4.o.t.3,exact,exact,4. Equipment / facility failure or damage,Switch,Transmission,HFTD Tier 3,# ignitions,exact,Yes,0,,,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,153,P153,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-79cf7b1bb4d3e6ac,1060000144,4.p.d.0,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,154,M154,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c4fc6e8a881b8e7d,1060000144,4.p.d.0,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,154,N154,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-2eead53001c33322,1060000144,4.p.d.0,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,154,O154,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-597f4480a7b09680,1060000144,4.p.d.0,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,154,P154,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c41b7329048594cd,1060000145,4.p.d.2,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,155,M155,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-ed444a6aec52032d,1060000145,4.p.d.2,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,155,N155,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-5b3ed4ff59c6d88a,1060000145,4.p.d.2,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,155,O155,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d7a5050702a822ce,1060000145,4.p.d.2,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,155,P155,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-6d0328ff11af369b,1060000146,4.p.d.3,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,156,M156,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-442a8a295c3eff9d,1060000146,4.p.d.3,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,156,N156,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-e14d1b8a7a9919df,1060000146,4.p.d.3,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,156,O156,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c4181f927195624c,1060000146,4.p.d.3,exact,exact,4. Equipment / facility failure or damage,Tap,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,156,P156,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-0968035160219aa9,1060000147,4.p.t.0,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,157,M157,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c3f15f832bdf633c,1060000147,4.p.t.0,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,157,N157,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-9c475145e2df6e12,1060000147,4.p.t.0,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,157,O157,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-0606f2409be76962,1060000147,4.p.t.0,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,157,P157,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-b79df4e938e61269,1060000148,4.p.t.2,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,158,M158,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-f0a0e00ac90072e0,1060000148,4.p.t.2,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,158,N158,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d774ac8b3bbef5e3,1060000148,4.p.t.2,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,158,O158,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-e02d2f15297e2b80,1060000148,4.p.t.2,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,158,P158,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-471ae103514bb19f,1060000149,4.p.t.3,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,159,M159,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-3446b2d67d8bcf63,1060000149,4.p.t.3,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,159,N159,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-a1fc50c2329bb97d,1060000149,4.p.t.3,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,159,O159,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-199d6e0ecd018243,1060000149,4.p.t.3,exact,exact,4. Equipment / facility failure or damage,Tap,Transmission,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,159,P159,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-24c3cfdb81f0fa58,1060000150,4.q.d.0,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,160,M160,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-404cfb98d20cc61c,1060000150,4.q.d.0,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,160,N160,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-7dc053e68f9d60a0,1060000150,4.q.d.0,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,160,O160,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-f72d9146e883a785,1060000150,4.q.d.0,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,160,P160,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-d354743722d6c662,1060000151,4.q.d.2,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,161,M161,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-1cc687b484119c85,1060000151,4.q.d.2,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,161,N161,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-acfa3b3ea1f6d09a,1060000151,4.q.d.2,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,161,O161,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-7169d461e43b1c29,1060000151,4.q.d.2,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 2,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,161,P161,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-023c9b4b7956dd83,1060000152,4.q.d.3,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,162,M162,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-7e66230e6ca9c470,1060000152,4.q.d.3,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,162,N162,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-566cb2a01935133b,1060000152,4.q.d.3,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,162,O162,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-8b4063bf3320f334,1060000152,4.q.d.3,exact,exact,4. Equipment / facility failure or damage,Tie wire,Distribution,HFTD Tier 3,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,4,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,162,P162,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-36d19f5eb36c841d,1060000153,4.q.t.0,exact,exact,4. Equipment / facility failure or damage,Tie wire,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,1,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,163,M163,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-695e53aa846862af,1060000153,4.q.t.0,exact,exact,4. Equipment / facility failure or damage,Tie wire,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,2,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,163,N163,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
T6R-c48f76cf258dd276,1060000153,4.q.t.0,exact,exact,4. Equipment / facility failure or damage,Tie wire,Transmission,Non-HFTD,# ignitions,exact,No,,,SDG&E does not currently track this driver,SDG&E,2023,3,v3.1,0,4,SDGE_2023_Q4_Tables1-15.xlsx,Table 6,163,O163,https://efiling.energysafety.ca.gov/eFiling/Getfile.aspx?fileid=53475&shareable=true
